_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
5fed299bf9af8b2fd3b24f74,"[{""userID"": 316, ""milesRequested"": 70, ""WhPerMile"": 290, ""minutesAvailable"": 146, ""modifiedAt"": ""Mon, 14 Dec 2020 19:29:01 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 14 Dec 2020 21:54:29 GMT"", ""kWhRequested"": 20.3}]",000000316,5fed299bf9af8b2fd3b24f74,2-39-81-4550,11900388,0002,0039,"Mon, 14 Dec 2020 19:28:29 GMT","Mon, 14 Dec 2020 20:09:02 GMT",2.924,,America/Los_Angeles
5fed299bf9af8b2fd3b24f75,"[{""userID"": 1470, ""milesRequested"": 100, ""WhPerMile"": 284, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 14 Dec 2020 20:03:47 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 04:03:48 GMT"", ""kWhRequested"": 28.4}, {""userID"": 1470, ""milesRequested"": 100, ""WhPerMile"": 284, ""minutesAvailable"": 204, ""modifiedAt"": ""Mon, 14 Dec 2020 20:04:29 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 14 Dec 2020 23:27:48 GMT"", ""kWhRequested"": 28.4}]",000001470,5fed299bf9af8b2fd3b24f75,2-39-78-364,CA-495,0002,0039,"Mon, 14 Dec 2020 20:03:48 GMT","Mon, 14 Dec 2020 20:46:45 GMT",4.617,"Mon, 14 Dec 2020 20:47:44 GMT",America/Los_Angeles
5fed299bf9af8b2fd3b24f76,"[{""userID"": 1470, ""milesRequested"": 100, ""WhPerMile"": 284, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 14 Dec 2020 20:47:32 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 04:47:00 GMT"", ""kWhRequested"": 28.4}, {""userID"": 1470, ""milesRequested"": 80, ""WhPerMile"": 284, ""minutesAvailable"": 164, ""modifiedAt"": ""Mon, 14 Dec 2020 20:48:29 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 14 Dec 2020 23:31:00 GMT"", ""kWhRequested"": 22.72}]",000001470,5fed299bf9af8b2fd3b24f76,2-39-78-364,CA-495,0002,0039,"Mon, 14 Dec 2020 20:47:00 GMT","Mon, 14 Dec 2020 21:40:42 GMT",5.768,"Mon, 14 Dec 2020 21:40:37 GMT",America/Los_Angeles
5fed299bf9af8b2fd3b24f77,"[{""userID"": 1104, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 14 Dec 2020 21:50:24 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 05:50:07 GMT"", ""kWhRequested"": 28.3}]",000001104,5fed299bf9af8b2fd3b24f77,2-39-81-4550,11900388,0002,0039,"Mon, 14 Dec 2020 21:50:07 GMT","Mon, 14 Dec 2020 22:18:11 GMT",9.531,,America/Los_Angeles
5fed299bf9af8b2fd3b24f78,"[{""userID"": 7132, ""milesRequested"": 30, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 14 Dec 2020 22:57:24 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 06:57:24 GMT"", ""kWhRequested"": 8.22}]",000007132,5fed299bf9af8b2fd3b24f78,2-39-81-4550,11900388,0002,0039,"Mon, 14 Dec 2020 22:57:24 GMT","Mon, 14 Dec 2020 23:29:48 GMT",9.403,,America/Los_Angeles
5fed299bf9af8b2fd3b24f79,"[{""userID"": 9266, ""milesRequested"": 160, ""WhPerMile"": 300, ""minutesAvailable"": 461, ""modifiedAt"": ""Tue, 15 Dec 2020 02:05:20 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 09:46:09 GMT"", ""kWhRequested"": 48.0}]",000009266,5fed299bf9af8b2fd3b24f79,2-39-81-4550,11900388,0002,0039,"Tue, 15 Dec 2020 02:05:09 GMT","Tue, 15 Dec 2020 02:30:30 GMT",10.64,,America/Los_Angeles
5fed299bf9af8b2fd3b24f7a,"[{""userID"": 9266, ""milesRequested"": 160, ""WhPerMile"": 300, ""minutesAvailable"": 461, ""modifiedAt"": ""Tue, 15 Dec 2020 02:31:11 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 10:12:11 GMT"", ""kWhRequested"": 48.0}]",000009266,5fed299bf9af8b2fd3b24f7a,2-39-81-4550,11900388,0002,0039,"Tue, 15 Dec 2020 02:31:11 GMT","Tue, 15 Dec 2020 02:42:12 GMT",2.319,,America/Los_Angeles
5fed299bf9af8b2fd3b24f7b,"[{""userID"": 316, ""milesRequested"": 70, ""WhPerMile"": 290, ""minutesAvailable"": 146, ""modifiedAt"": ""Tue, 15 Dec 2020 02:43:20 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 05:09:11 GMT"", ""kWhRequested"": 20.3}]",000000316,5fed299bf9af8b2fd3b24f7b,2-39-81-4550,11900388,0002,0039,"Tue, 15 Dec 2020 02:43:11 GMT","Tue, 15 Dec 2020 03:06:37 GMT",10.436,,America/Los_Angeles
5fed299bf9af8b2fd3b24f7c,"[{""userID"": 2906, ""milesRequested"": 240, ""WhPerMile"": 283, ""minutesAvailable"": 692, ""modifiedAt"": ""Tue, 15 Dec 2020 03:08:06 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 14:39:43 GMT"", ""kWhRequested"": 67.92}]",000002906,5fed299bf9af8b2fd3b24f7c,2-39-81-4550,11900388,0002,0039,"Tue, 15 Dec 2020 03:07:43 GMT","Tue, 15 Dec 2020 04:05:06 GMT",29.384,,America/Los_Angeles
5fed299bf9af8b2fd3b24f7d,"[{""userID"": 9233, ""milesRequested"": 100, ""WhPerMile"": 290, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 15 Dec 2020 05:13:13 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 13:13:07 GMT"", ""kWhRequested"": 29.0}]",000009233,5fed299bf9af8b2fd3b24f7d,2-39-81-4550,11900388,0002,0039,"Tue, 15 Dec 2020 05:13:07 GMT","Tue, 15 Dec 2020 06:11:02 GMT",15.806,,America/Los_Angeles
5fee7b1cf9af8b31e166dd1a,"[{""userID"": 268, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 15 Dec 2020 14:18:34 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 22:18:14 GMT"", ""kWhRequested"": 28.3}]",000000268,5fee7b1cf9af8b31e166dd1a,2-39-81-4550,11900388,0002,0039,"Tue, 15 Dec 2020 14:18:14 GMT","Tue, 15 Dec 2020 15:22:34 GMT",32.397,,America/Los_Angeles
5fee7b1cf9af8b31e166dd1b,"[{""userID"": 3424, ""milesRequested"": 150, ""WhPerMile"": 280, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 15 Dec 2020 16:44:28 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 16 Dec 2020 00:44:02 GMT"", ""kWhRequested"": 42.0}]",000003424,5fee7b1cf9af8b31e166dd1b,2-39-138-29,CA-304,0002,0039,"Tue, 15 Dec 2020 16:44:02 GMT","Tue, 15 Dec 2020 17:40:55 GMT",6.462,"Tue, 15 Dec 2020 17:40:50 GMT",America/Los_Angeles
5fee7b1cf9af8b31e166dd1c,"[{""userID"": 9790, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 15 Dec 2020 18:18:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 16 Dec 2020 02:17:55 GMT"", ""kWhRequested"": 28.3}]",000009790,5fee7b1cf9af8b31e166dd1c,2-39-81-4550,11900388,0002,0039,"Tue, 15 Dec 2020 18:17:55 GMT","Tue, 15 Dec 2020 19:04:45 GMT",22.189,,America/Los_Angeles
5fee7b1cf9af8b31e166dd1d,"[{""userID"": 743, ""milesRequested"": 30, ""WhPerMile"": 250, ""minutesAvailable"": 180, ""modifiedAt"": ""Tue, 15 Dec 2020 18:53:33 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 21:53:17 GMT"", ""kWhRequested"": 7.5}]",000000743,5fee7b1cf9af8b31e166dd1d,2-39-89-25,CA-315,0002,0039,"Tue, 15 Dec 2020 18:53:17 GMT","Tue, 15 Dec 2020 20:18:04 GMT",1.288,"Tue, 15 Dec 2020 19:25:46 GMT",America/Los_Angeles
5fee7b1cf9af8b31e166dd1e,"[{""userID"": 891, ""milesRequested"": 30, ""WhPerMile"": 250, ""minutesAvailable"": 180, ""modifiedAt"": ""Tue, 15 Dec 2020 19:01:21 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Dec 2020 22:00:48 GMT"", ""kWhRequested"": 7.5}]",000000891,5fee7b1cf9af8b31e166dd1e,2-39-79-377,CA-325,0002,0039,"Tue, 15 Dec 2020 19:00:48 GMT","Tue, 15 Dec 2020 21:54:03 GMT",5.941,"Tue, 15 Dec 2020 20:55:07 GMT",America/Los_Angeles
5fee7b1cf9af8b31e166dd1f,"[{""userID"": 5594, ""milesRequested"": 100, ""WhPerMile"": 250, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 15 Dec 2020 19:19:18 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 16 Dec 2020 03:19:18 GMT"", ""kWhRequested"": 25.0}]",000005594,5fee7b1cf9af8b31e166dd1f,2-39-139-28,CA-303,0002,0039,"Tue, 15 Dec 2020 19:19:18 GMT","Tue, 15 Dec 2020 23:17:43 GMT",6.269,"Tue, 15 Dec 2020 21:19:09 GMT",America/Los_Angeles
5fee7b1cf9af8b31e166dd20,"[{""userID"": 7132, ""milesRequested"": 30, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 15 Dec 2020 21:09:34 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 16 Dec 2020 05:09:15 GMT"", ""kWhRequested"": 8.22}]",000007132,5fee7b1cf9af8b31e166dd20,2-39-81-4550,11900388,0002,0039,"Tue, 15 Dec 2020 21:09:15 GMT","Tue, 15 Dec 2020 21:32:04 GMT",4.574,,America/Los_Angeles
5fee7b1cf9af8b31e166dd21,"[{""userID"": 1082, ""milesRequested"": 20, ""WhPerMile"": 290, ""minutesAvailable"": 120, ""modifiedAt"": ""Tue, 15 Dec 2020 22:02:43 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 16 Dec 2020 00:02:01 GMT"", ""kWhRequested"": 5.8}]",000001082,5fee7b1cf9af8b31e166dd21,2-39-78-365,CA-321,0002,0039,"Tue, 15 Dec 2020 22:02:01 GMT","Wed, 16 Dec 2020 02:54:09 GMT",2.363,"Tue, 15 Dec 2020 23:12:10 GMT",America/Los_Angeles
5fee7b1cf9af8b31e166dd22,"[{""userID"": 9283, ""milesRequested"": 90, ""WhPerMile"": 319, ""minutesAvailable"": 270, ""modifiedAt"": ""Wed, 16 Dec 2020 00:06:16 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 16 Dec 2020 04:35:46 GMT"", ""kWhRequested"": 28.71}]",000009283,5fee7b1cf9af8b31e166dd22,2-39-81-4550,11900388,0002,0039,"Wed, 16 Dec 2020 00:05:46 GMT","Wed, 16 Dec 2020 00:34:14 GMT",10.875,,America/Los_Angeles
5fee7b1cf9af8b31e166dd23,"[{""userID"": 9690, ""milesRequested"": 20, ""WhPerMile"": 340, ""minutesAvailable"": 60, ""modifiedAt"": ""Wed, 16 Dec 2020 03:08:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 16 Dec 2020 04:08:05 GMT"", ""kWhRequested"": 6.8}]",000009690,5fee7b1cf9af8b31e166dd23,2-39-81-4550,11900388,0002,0039,"Wed, 16 Dec 2020 03:08:05 GMT","Wed, 16 Dec 2020 04:05:40 GMT",4.472,,America/Los_Angeles
5fefcc9bf9af8b33eadc66a8,"[{""userID"": 751, ""milesRequested"": 60, ""WhPerMile"": 340, ""minutesAvailable"": 360, ""modifiedAt"": ""Wed, 16 Dec 2020 16:20:41 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 16 Dec 2020 22:20:38 GMT"", ""kWhRequested"": 20.4}]",000000751,5fefcc9bf9af8b33eadc66a8,2-39-79-380,CA-489,0002,0039,"Wed, 16 Dec 2020 16:20:38 GMT","Wed, 16 Dec 2020 19:26:29 GMT",1.6339797222222223,"Wed, 16 Dec 2020 16:47:28 GMT",America/Los_Angeles
5fefcc9bf9af8b33eadc66a9,"[{""userID"": 7132, ""milesRequested"": 30, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Wed, 16 Dec 2020 19:56:46 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 17 Dec 2020 03:56:47 GMT"", ""kWhRequested"": 8.22}]",000007132,5fefcc9bf9af8b33eadc66a9,2-39-81-4550,11900388,0002,0039,"Wed, 16 Dec 2020 19:56:47 GMT","Wed, 16 Dec 2020 20:48:07 GMT",31.308,,America/Los_Angeles
5fefcc9bf9af8b33eadc66aa,"[{""userID"": 9233, ""milesRequested"": 100, ""WhPerMile"": 290, ""minutesAvailable"": 480, ""modifiedAt"": ""Thu, 17 Dec 2020 00:57:24 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 17 Dec 2020 08:57:24 GMT"", ""kWhRequested"": 29.0}]",000009233,5fefcc9bf9af8b33eadc66aa,2-39-81-4550,11900388,0002,0039,"Thu, 17 Dec 2020 00:57:24 GMT","Thu, 17 Dec 2020 01:55:46 GMT",15.096,,America/Los_Angeles
5ff11e1bf9af8b35dde1a1a3,"[{""userID"": 1746, ""milesRequested"": 100, ""WhPerMile"": 350, ""minutesAvailable"": 534, ""modifiedAt"": ""Thu, 17 Dec 2020 16:02:57 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 18 Dec 2020 00:56:36 GMT"", ""kWhRequested"": 35.0}]",000001746,5ff11e1bf9af8b35dde1a1a3,2-39-125-21,CA-311,0002,0039,"Thu, 17 Dec 2020 16:02:36 GMT","Thu, 17 Dec 2020 16:46:05 GMT",2.376,"Thu, 17 Dec 2020 16:46:00 GMT",America/Los_Angeles
5ff11e1bf9af8b35dde1a1a4,"[{""userID"": 743, ""milesRequested"": 30, ""WhPerMile"": 250, ""minutesAvailable"": 180, ""modifiedAt"": ""Thu, 17 Dec 2020 20:25:58 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 17 Dec 2020 23:25:44 GMT"", ""kWhRequested"": 7.5}]",000000743,5ff11e1bf9af8b35dde1a1a4,2-39-89-25,CA-315,0002,0039,"Thu, 17 Dec 2020 20:25:44 GMT","Thu, 17 Dec 2020 22:39:46 GMT",5.799,"Thu, 17 Dec 2020 22:18:52 GMT",America/Los_Angeles
5ff11e1bf9af8b35dde1a1a5,"[{""userID"": 915, ""milesRequested"": 250, ""WhPerMile"": 286, ""minutesAvailable"": 721, ""modifiedAt"": ""Thu, 17 Dec 2020 22:16:10 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 18 Dec 2020 10:17:11 GMT"", ""kWhRequested"": 71.5}]",000000915,5ff11e1bf9af8b35dde1a1a5,2-39-81-4550,11900388,0002,0039,"Thu, 17 Dec 2020 22:16:11 GMT","Thu, 17 Dec 2020 22:53:43 GMT",25.857,,America/Los_Angeles
5ff11e1bf9af8b35dde1a1a6,"[{""userID"": 9283, ""milesRequested"": 90, ""WhPerMile"": 319, ""minutesAvailable"": 270, ""modifiedAt"": ""Fri, 18 Dec 2020 01:37:44 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 18 Dec 2020 06:07:45 GMT"", ""kWhRequested"": 28.71}]",000009283,5ff11e1bf9af8b35dde1a1a6,2-39-81-4550,11900388,0002,0039,"Fri, 18 Dec 2020 01:37:45 GMT","Fri, 18 Dec 2020 02:05:32 GMT",17.703,,America/Los_Angeles
5ff11e1bf9af8b35dde1a1a7,"[{""userID"": 579, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 468, ""modifiedAt"": ""Fri, 18 Dec 2020 02:32:35 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 18 Dec 2020 10:20:21 GMT"", ""kWhRequested"": 28.3}]",000000579,5ff11e1bf9af8b35dde1a1a7,2-39-81-4550,11900388,0002,0039,"Fri, 18 Dec 2020 02:32:21 GMT","Fri, 18 Dec 2020 03:07:50 GMT",9.415,,America/Los_Angeles
5ff26f9bf9af8b37e4da3997,"[{""userID"": 8677, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 240, ""modifiedAt"": ""Fri, 18 Dec 2020 14:04:30 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 18 Dec 2020 18:04:30 GMT"", ""kWhRequested"": 15.5}]",000008677,5ff26f9bf9af8b37e4da3997,2-39-131-30,CA-305,0002,0039,"Fri, 18 Dec 2020 14:04:30 GMT","Fri, 18 Dec 2020 17:59:32 GMT",6.136,"Fri, 18 Dec 2020 15:14:42 GMT",America/Los_Angeles
5ff26f9bf9af8b37e4da3998,"[{""userID"": 7132, ""milesRequested"": 30, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Fri, 18 Dec 2020 15:40:56 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 18 Dec 2020 23:40:56 GMT"", ""kWhRequested"": 8.22}]",000007132,5ff26f9bf9af8b37e4da3998,2-39-81-4550,11900388,0002,0039,"Fri, 18 Dec 2020 15:40:56 GMT","Fri, 18 Dec 2020 16:14:06 GMT",18.836,,America/Los_Angeles
5ff26f9bf9af8b37e4da3999,"[{""userID"": 3424, ""milesRequested"": 150, ""WhPerMile"": 280, ""minutesAvailable"": 480, ""modifiedAt"": ""Fri, 18 Dec 2020 17:15:30 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sat, 19 Dec 2020 01:15:10 GMT"", ""kWhRequested"": 42.0}]",000003424,5ff26f9bf9af8b37e4da3999,2-39-79-377,CA-325,0002,0039,"Fri, 18 Dec 2020 17:15:10 GMT","Fri, 18 Dec 2020 20:11:51 GMT",20.084,"Fri, 18 Dec 2020 20:11:46 GMT",America/Los_Angeles
5ff26f9bf9af8b37e4da399a,"[{""userID"": 743, ""milesRequested"": 30, ""WhPerMile"": 250, ""minutesAvailable"": 180, ""modifiedAt"": ""Fri, 18 Dec 2020 20:04:17 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 18 Dec 2020 23:04:06 GMT"", ""kWhRequested"": 7.5}]",000000743,5ff26f9bf9af8b37e4da399a,2-39-89-25,CA-315,0002,0039,"Fri, 18 Dec 2020 20:04:06 GMT","Fri, 18 Dec 2020 20:37:08 GMT",1.249,"Fri, 18 Dec 2020 20:37:04 GMT",America/Los_Angeles
5ff26f9bf9af8b37e4da399b,"[{""userID"": 1082, ""milesRequested"": 20, ""WhPerMile"": 290, ""minutesAvailable"": 120, ""modifiedAt"": ""Fri, 18 Dec 2020 21:55:59 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 18 Dec 2020 23:55:15 GMT"", ""kWhRequested"": 5.8}]",000001082,5ff26f9bf9af8b37e4da399b,2-39-78-365,CA-321,0002,0039,"Fri, 18 Dec 2020 21:55:15 GMT","Sat, 19 Dec 2020 02:29:00 GMT",2.265,"Fri, 18 Dec 2020 23:02:37 GMT",America/Los_Angeles
5ff26f9bf9af8b37e4da399c,"[{""userID"": 9233, ""milesRequested"": 100, ""WhPerMile"": 290, ""minutesAvailable"": 480, ""modifiedAt"": ""Sat, 19 Dec 2020 01:50:53 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sat, 19 Dec 2020 09:50:48 GMT"", ""kWhRequested"": 29.0}]",000009233,5ff26f9bf9af8b37e4da399c,2-39-81-4550,11900388,0002,0039,"Sat, 19 Dec 2020 01:50:48 GMT","Sat, 19 Dec 2020 02:53:50 GMT",16.487,,America/Los_Angeles
5ff26f9bf9af8b37e4da399d,"[{""userID"": 316, ""milesRequested"": 70, ""WhPerMile"": 290, ""minutesAvailable"": 146, ""modifiedAt"": ""Sat, 19 Dec 2020 06:17:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sat, 19 Dec 2020 08:42:49 GMT"", ""kWhRequested"": 20.3}]",000000316,5ff26f9bf9af8b37e4da399d,2-39-81-4550,11900388,0002,0039,"Sat, 19 Dec 2020 06:16:49 GMT","Sat, 19 Dec 2020 07:04:48 GMT",12.49,,America/Los_Angeles
5ff3c11df9af8b3a0ee3f4c9,"[{""userID"": 1039, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Sat, 19 Dec 2020 15:43:28 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sat, 19 Dec 2020 23:41:21 GMT"", ""kWhRequested"": 28.3}]",000001039,5ff3c11df9af8b3a0ee3f4c9,2-39-81-4550,11900388,0002,0039,"Sat, 19 Dec 2020 15:41:21 GMT","Sat, 19 Dec 2020 16:18:05 GMT",14.541,,America/Los_Angeles
5ff3c11df9af8b3a0ee3f4ca,"[{""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 180, ""modifiedAt"": ""Sat, 19 Dec 2020 20:56:22 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sat, 19 Dec 2020 23:56:04 GMT"", ""kWhRequested"": 13.5}]",000009048,5ff3c11df9af8b3a0ee3f4ca,2-39-79-379,CA-327,0002,0039,"Sat, 19 Dec 2020 20:56:04 GMT","Sun, 20 Dec 2020 03:57:19 GMT",8.375,"Sat, 19 Dec 2020 23:28:26 GMT",America/Los_Angeles
5ff3c11df9af8b3a0ee3f4cb,"[{""userID"": 1316, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Sat, 19 Dec 2020 21:58:29 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 20 Dec 2020 05:57:20 GMT"", ""kWhRequested"": 28.3}]",000001316,5ff3c11df9af8b3a0ee3f4cb,2-39-81-4550,11900388,0002,0039,"Sat, 19 Dec 2020 21:57:20 GMT","Sat, 19 Dec 2020 22:39:32 GMT",12.192,,America/Los_Angeles
5ff3c11df9af8b3a0ee3f4cc,"[{""userID"": 1746, ""milesRequested"": 100, ""WhPerMile"": 350, ""minutesAvailable"": 534, ""modifiedAt"": ""Sat, 19 Dec 2020 22:16:09 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 20 Dec 2020 07:09:55 GMT"", ""kWhRequested"": 35.0}]",000001746,5ff3c11df9af8b3a0ee3f4cc,2-39-125-21,CA-311,0002,0039,"Sat, 19 Dec 2020 22:15:55 GMT","Sat, 19 Dec 2020 23:19:46 GMT",2.972,"Sat, 19 Dec 2020 23:17:07 GMT",America/Los_Angeles
5ff3c11df9af8b3a0ee3f4cd,"[{""userID"": 541, ""milesRequested"": 290, ""WhPerMile"": 302, ""minutesAvailable"": 836, ""modifiedAt"": ""Sun, 20 Dec 2020 00:30:06 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 20 Dec 2020 14:24:49 GMT"", ""kWhRequested"": 87.58}]",000000541,5ff3c11df9af8b3a0ee3f4cd,2-39-81-4550,11900388,0002,0039,"Sun, 20 Dec 2020 00:28:49 GMT","Sun, 20 Dec 2020 02:49:40 GMT",32.771,,America/Los_Angeles
5ff3c11df9af8b3a0ee3f4ce,"[{""userID"": 838, ""milesRequested"": 100, ""WhPerMile"": 286, ""minutesAvailable"": 480, ""modifiedAt"": ""Sun, 20 Dec 2020 01:35:24 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 20 Dec 2020 09:35:20 GMT"", ""kWhRequested"": 28.6}]",000000838,5ff3c11df9af8b3a0ee3f4ce,2-39-78-365,CA-321,0002,0039,"Sun, 20 Dec 2020 01:35:20 GMT","Sun, 20 Dec 2020 21:44:27 GMT",13.532,"Sun, 20 Dec 2020 03:44:45 GMT",America/Los_Angeles
5ff5129cf9af8b3c0462e6f8,"[{""userID"": 268, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Sun, 20 Dec 2020 15:00:25 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 20 Dec 2020 23:00:14 GMT"", ""kWhRequested"": 28.3}]",000000268,5ff5129cf9af8b3c0462e6f8,2-39-81-4550,11900388,0002,0039,"Sun, 20 Dec 2020 15:00:14 GMT","Sun, 20 Dec 2020 15:41:42 GMT",19.342,,America/Los_Angeles
5ff5129cf9af8b3c0462e6f9,"[{""userID"": 2291, ""milesRequested"": 40, ""WhPerMile"": 330, ""minutesAvailable"": 483, ""modifiedAt"": ""Sun, 20 Dec 2020 17:58:07 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 21 Dec 2020 02:00:52 GMT"", ""kWhRequested"": 13.2}]",000002291,5ff5129cf9af8b3c0462e6f9,2-39-79-379,CA-327,0002,0039,"Sun, 20 Dec 2020 17:57:52 GMT","Sun, 20 Dec 2020 19:58:23 GMT",3.512,"Sun, 20 Dec 2020 19:08:51 GMT",America/Los_Angeles
5ff5129cf9af8b3c0462e6fa,"[{""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 180, ""modifiedAt"": ""Sun, 20 Dec 2020 19:57:27 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 20 Dec 2020 22:57:09 GMT"", ""kWhRequested"": 13.5}]",000009048,5ff5129cf9af8b3c0462e6fa,2-39-79-377,CA-325,0002,0039,"Sun, 20 Dec 2020 19:57:09 GMT","Mon, 21 Dec 2020 02:05:12 GMT",4.683,"Sun, 20 Dec 2020 21:22:31 GMT",America/Los_Angeles
5ff5129cf9af8b3c0462e6fb,"[{""userID"": 915, ""milesRequested"": 250, ""WhPerMile"": 286, ""minutesAvailable"": 721, ""modifiedAt"": ""Mon, 21 Dec 2020 00:59:46 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 21 Dec 2020 13:00:47 GMT"", ""kWhRequested"": 71.5}]",000000915,5ff5129cf9af8b3c0462e6fb,2-39-81-4550,11900388,0002,0039,"Mon, 21 Dec 2020 00:59:47 GMT","Mon, 21 Dec 2020 01:19:22 GMT",13.758,,America/Los_Angeles
5ff5129cf9af8b3c0462e6fc,"[{""userID"": 1895, ""milesRequested"": 300, ""WhPerMile"": 283, ""minutesAvailable"": 865, ""modifiedAt"": ""Mon, 21 Dec 2020 01:53:27 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 21 Dec 2020 16:18:27 GMT"", ""kWhRequested"": 84.9}]",000001895,5ff5129cf9af8b3c0462e6fc,2-39-81-4550,11900388,0002,0039,"Mon, 21 Dec 2020 01:53:27 GMT","Mon, 21 Dec 2020 02:15:35 GMT",15.212,,America/Los_Angeles
